age,agebucket,bookingplatform,booklongname,bookshortname,boref,botimestamp,boversion,business,businesstimezone,cancellationcashinstructionstatus,cancellationstockinstructionstatus,cashopenamt,cptyaccountingtype,cptyshortname,cusip,denominationcurrencycode,diarybotimestamp,diarycategory,diaryfailedreasoncode,diarynarrative,diaryupdatedby,direction,entityshortname,entitytype,faileddays,failedreason,forefnonunique,fullcashsettlementdate,fullinstrumentsettlementdate,fullsettlementdate,generalnarrative,instrumentname,instrumenttype,instrumenttypelevel2,instrumenttypelevel3,integrationstatus,isenriched,isin,isinternalsettlement,isinternaltrade,ismarketfacing,istradeactive,latestfailstatusactivity,market,marketoftrade,matchingstatus,modificationtimestamp,netconsiderationinbasecurrency,netconsiderationinbasecurrencyamount,opensettlementamt,opentradedquantity,operation,origin,ourdepot,ourdepotaccount,ournostro,ournostroaccount,parent,pbflow,pcs_cptyssi,pcs_entitydepotnostroacc,pcs_entityssi,pis_cptyssi,pis_entitydepotnostroacc,pis_entityssi,placeofsafekeeping,pricashoriginalamt,principal,priorityindicator,pristockoriginalamt,quantity,reportinterval,seccashoriginalamt,secstockoriginalamt,sedol,settbiccode,settdenominationamount,settdenominationcurrencycode,settlementamount,settlementconvention,settlementcurrencycode,settlementdepotcountry,settlementstatus,settlementterms,settlementtimestamp,settlementtype,stockdirection,stockinstructionexternalreason,stockinstructionexternalreasontype,stockinstructionexternalstatus,stockinstructionexternalstatustype,stockinstructionformat,stockinstructionnarrative,stockinstructionstatus,stockisacknowledged,stockopenamt,stockoperationalgroup,summarysettlementstatus,swiftcashreceiveref,swiftcashref,swiftdeliverref,swiftreceiveref,taskaction,taskage,taskbotimestamp,taskcreatedate,taskdescription,taskduedate,taskid,taskmodificationtimestamp,taskrole,taskstatus,tasktype,theirdepot,theirdepotaccount,theirnostro,theirnostroaccount,tradecategory,tradedate,tradedcurrencycode,tradedprice,tradereason,tradername,tradestate,tradestatus,tradesubtype,tradetimestamp,tradetype,tradetypecategory,updatedby,updateddatetime,valuedate
,,iRepo,14946 Banking_Repo MTM,14946 Banking_Repo M,494097988,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,323394,ExternalCounterparty,CSMS-FIPB,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3NIXGC1,,,,,SPGB 1 10/31/50,Debt,,,STP,TRUE,ES0000012G00,,,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,280504.81,323394,600000,Delivery,FISS,Citibank Europe PLC,3061000000,Banque de France,CFREURBPLCFRPPXXX,494096820,,000008899275/S08453429,9061197,C001/100007979693,000008899275/S08453429,743181,C001/100002651021,IBRCESMM,323394,323394,,600000,600000,,,,BLH9192,IBRCESMM,0,EUR,323394,SpainDebt,EUR,IE,Pending,DVP,,TransactionSettlementType,Deliver,,,,,,,,,600000,DOMFI,Open,,,AP00494097988Q1,,,,,,,,,,,,,JP Morgan Securities,30669,JP Morgan Securities,30669,Financing,2023-03-22 13:00:01.026 +0530,EUR,53.899,,MR8,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,RepoOpenStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,iRepo,14946 Banking_Repo MTM,14946 Banking_Repo M,494097991,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,323394,ExternalCounterparty,CSMS-FIPB,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3NIXGC2,,,,,SPGB 1 10/31/50,Debt,,,STP,TRUE,ES0000012G00,,,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,280504.81,323394,600000,Delivery,FISS,Citibank Europe PLC,3061000000,Banque de France,CFREURBPLCFRPPXXX,494096821,,000008899275/S08453429,9061197,C001/100007979693,000008899275/S08453429,743181,C001/100002651021,IBRCESMM,323394,323394,,600000,600000,,,,BLH9192,IBRCESMM,0,EUR,323394,SpainDebt,EUR,IE,Pending,DVP,,TransactionSettlementType,Deliver,,,,,,,,,600000,DOMFI,Open,,,AP00494097991Q1,,,,,,,,,,,,,JP Morgan Securities,30669,JP Morgan Securities,30669,Financing,2023-03-22 13:00:01.026 +0530,EUR,53.899,,MR8,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,RepoOpenStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,iRepo,14946 Banking_Repo MTM,14946 Banking_Repo M,494097987,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,323394,ExternalCounterparty,CSMS-FIPB,,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,3NIXGC,,,,,SPGB 1 10/31/50,Debt,,,STP,TRUE,ES0000012G00,,,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,280504.81,323394,600000,Delivery,FISS,Citibank Europe PLC,3061000000,Banque de France,CFREURBPLCFRPPXXX,494096819,,000008899275/S08453429,9061197,C001/100007979693,000008899275/S08453429,743181,C001/100002651021,IBRCESMM,323394,323394,,600000,600000,,,,BLH9192,IBRCESMM,0,EUR,323394,SpainDebt,EUR,IE,Pending,DVP,,TransactionSettlementType,Deliver,,,,,,,,,600000,DOMFI,Open,,,AP00494097987Q1,,,,,,,,,,,,,JP Morgan Securities,30669,JP Morgan Securities,30669,Financing,2023-03-22 13:00:01.026 +0530,EUR,53.899,,MR8,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,RepoOpenStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,Global One,Stock Borrow Loan London,SL London,494109453,2023-03-23 13:00:01.026 +0530,1,Equity Financing,Europe/London,,,,InternalCounterparty,BBPLC London BarCap,464286103,USD,,,,,,Receive,BarCap Secs Ltd (UK),EQ,,,479697379,,,,,ISHARES MSCI AUSTRALIA ET,Equity,,,STP,TRUE,US4642861037,,,,TRUE,,USA,,Unmatched,2023-03-23 13:00:01.026 +0530,,,,2700,Receipt,GOS,The Bank of New York,91075,,,494106415,,,,,000000796743/100002337720,743428,C006/100002228053,,,60885,,2700,2700,,,,2373658,ZYAFGB30XXX,0,USD,,USEquity,USD,US,Pending,FOP,,TradeSettlementTypeSuppressed,Receive,,,,,,,,,2700,MSODTC,Open,,,,,,,,,,,,,,,,The Bank of New York,91078,,,Financing,2023-03-22 13:00:01.026 +0530,USD,22.55,,,StockOnly,New,StockVsFee,2023-03-23 13:00:01.026 +0530,StockBorrowOpenStockOnlyMovement,,by GOS,,2023-03-23 13:00:01.026 +0530
,,Global One,Stock Borrow Loan BBPLC,SL BBPLC,494109452,2023-03-23 13:00:01.026 +0530,1,Equity Financing,Europe/London,,,,InternalCounterparty,Barclays Capital Sec,464286103,USD,,,,,,Deliver,Barclays Bank PLC,EQ,,,479696604,,,,,ISHARES MSCI AUSTRALIA ET,Equity,,,STP,TRUE,US4642861037,,,,TRUE,,USA,,Unmatched,2023-03-23 13:00:01.026 +0530,,,,2700,Delivery,GOS,The Bank of New York,91078,,,494108429,FirmSideDoneWithOrGroup,,,,000000759198/100001598927,,C001/100002228058,,,60885,,2700,2700,,,,2373658,ZYAFGB30XXX,0,USD,,USEquity,USD,US,Pending,FOP,,TradeSettlementTypeSuppressed,Deliver,,,,,,,,,2700,,Open,,,,,,,,,,,,,,,,The Bank of New York,91075,,,Financing,2023-03-22 13:00:01.026 +0530,USD,22.55,,,StockOnly,New,StockVsFee,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockOnlyMovement,,by GOS,,2023-03-23 13:00:01.026 +0530
,,FIP,BBIe Structured Rates_Bonds,BBIe Structured Rate,494107727,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,17433319.67,ExternalCounterparty,DZ BANK AG DEUTSCHE,B5338KBQ7,EUR,,,,,,Deliver,BBI PLC,FI,,,HLV0Z19ZO,,,,,BGB 5 1/2 03/28/28,Debt,,,STP,TRUE,BE0000291972,,,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,EUR,17433319.67,17433319.67,15000000,Sell,FISS,Citibank Europe PLC,6052759,Citibank Europe PLC,27368190,,,000000804847/S07045353,,C025/100002082314,000000804847/S07045353,8390237,C025/100002649540,NBBEBEBB,17433319.67,16845000,,15000000,15000000,,,,5423594,NBBEBEBB216,17433319.67,EUR,17433319.67,BelgiumDebt,EUR,IE,Pending,DVP,,TradeSettlementTypeSuppressed,Deliver,,,,,,,,,15000000,DOMFI,Open,,,LDND2e920a5,,,,,,,,,,,,,,63944F,,63944F,Outright,2023-03-22 13:00:01.026 +0530,EUR,112.3,,418,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,Principal,,by FISS,,2023-03-23 13:00:01.026 +0530
,,FIP,BBIe Structured Rates_Bonds,BBIe Structured Rate,494108729,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,2278500,InternalCounterparty,Barclays Bank PLC Lo,,EUR,,,,,,Deliver,BBI PLC,FI,,,HLV0Z19ZB,,,,,BGB 0 10/22/27,Debt,,,STP,TRUE,BE0000351602,,TRUE,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,EUR,2278500,2278500,2500000,Sell,FISS,Citibank Europe PLC,6052759,Citibank Europe PLC,27368190,,,000000981129/S09377219,,C025/100002082314,000000981129/S09377219,8390237,C025/100002649540,NBBEBEBB,2278500,2278500,,2500000,2500000,,,,BM63891,NBBEBEBB216,2278500,EUR,2278500,BelgiumDebt,EUR,IE,Pending,DVP,,TransactionSettlementType,Deliver,,,,,,,,,2500000,DOMFI,Open,,,AP00494108729Q1,,,,,,,,,,,,,Citibank Europe PLC-,6001209,Citibank Europe PLC-,6001209,Outright,2023-03-22 13:00:01.026 +0530,EUR,91.14,,418,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,Principal,,by FISS,,2023-03-23 13:00:01.026 +0530
,,FIP,BBIe Structured Rates_Bonds,BBIe Structured Rate,494106718,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,15700787.7,InternalCounterparty,Barclays Bank PLC Lo,B5338KBQ7,EUR,,,,,,Receive,BBI PLC,FI,,,HLV0Z19ZF,,,,,BGB 5 1/2 03/28/28,Debt,,,STP,TRUE,BE0000291972,,TRUE,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,EUR,-15700787.7,15700787.7,13500000,Buy,FISS,Citibank Europe PLC,6052759,Citibank Europe PLC,27368190,,,000000981129/S09377219,,C025/100002082314,000000981129/S09377219,8390237,C025/100002649540,NBBEBEBB,15700787.7,15171300,,13500000,13500000,,,,5423594,NBBEBEBB216,15700787.7,EUR,15700787.7,BelgiumDebt,EUR,IE,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,13500000,DOMFI,Open,,,,AP00494106718Q1,,,,,,,,,,,,Citibank Europe PLC-,6001209,Citibank Europe PLC-,6001209,Outright,2023-03-22 13:00:01.026 +0530,EUR,112.38,,418,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,Principal,,by FISS,,2023-03-23 13:00:01.026 +0530
,,FIP,2885,2885,494106721,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,17433319.67,,,B5338KBQ7,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,HLV0Z19ZP,,,,,BGB 5 1/2 03/28/28,Debt,,,STP,TRUE,BE0000291972,,TRUE,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,15121276.49,17433319.67,15000000,Sell,FISS,Citibank Europe PLC,6001209,Banque de France,CFREURBPLCFRPPXXX,,,000007882922/S06631450,9061197,C001/100007979693,000007882922/S06631450,743882,C001/100002652906,NBBEBEBB,17433319.67,16845000,,15000000,15000000,,,,5423594,NBBEBEBB216,17433319.67,EUR,17433319.67,BelgiumDebt,EUR,IE,Pending,DVP,,TransactionSettlementType,Deliver,,,,,,,,,15000000,DOMFI,Open,,,AP00494106721Q1,,,,,,,,,,,,,Citibank Europe PLC-,6052759,Citibank Europe PLC-,6052759,Outright,2023-03-22 13:00:01.026 +0530,EUR,112.3,,VK6,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,Principal,,by FISS,,2023-03-23 13:00:01.026 +0530
,,FIP,BBIe Structured Rates_Bonds,BBIe Structured Rate,494108732,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,17433319.67,InternalCounterparty,Barclays Bank PLC Lo,B5338KBQ7,EUR,,,,,,Receive,BBI PLC,FI,,,HLV0Z19ZQ,,,,,BGB 5 1/2 03/28/28,Debt,,,STP,TRUE,BE0000291972,,TRUE,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,EUR,-17433319.67,17433319.67,15000000,Buy,FISS,Citibank Europe PLC,6052759,Citibank Europe PLC,27368190,,,000000981129/S09377219,,C025/100002082314,000000981129/S09377219,8390237,C025/100002649540,NBBEBEBB,17433319.67,16845000,,15000000,15000000,,,,5423594,NBBEBEBB216,17433319.67,EUR,17433319.67,BelgiumDebt,EUR,IE,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,15000000,DOMFI,Open,,,,AP00494108732Q1,,,,,,,,,,,,Citibank Europe PLC-,6001209,Citibank Europe PLC-,6001209,Outright,2023-03-22 13:00:01.026 +0530,EUR,112.3,,418,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,Principal,,by FISS,,2023-03-23 13:00:01.026 +0530
,,FIP,2885,2885,494107725,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,15700787.7,,,B5338KBQ7,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,HLV0Z19ZE,,,,,BGB 5 1/2 03/28/28,Debt,,,STP,TRUE,BE0000291972,,TRUE,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,13618516.52,15700787.7,13500000,Sell,FISS,Citibank Europe PLC,6001209,Banque de France,CFREURBPLCFRPPXXX,,,000007882922/S06631450,9061197,C001/100007979693,000007882922/S06631450,743882,C001/100002652906,NBBEBEBB,15700787.7,15171300,,13500000,13500000,,,,5423594,NBBEBEBB216,15700787.7,EUR,15700787.7,BelgiumDebt,EUR,IE,Pending,DVP,,TransactionSettlementType,Deliver,,,,,,,,,13500000,DOMFI,Open,,,AP00494107725Q1,,,,,,,,,,,,,Citibank Europe PLC-,6052759,Citibank Europe PLC-,6052759,Outright,2023-03-22 13:00:01.026 +0530,EUR,112.38,,VK6,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,Principal,,by FISS,,2023-03-23 13:00:01.026 +0530
,,FIP,2885,2885,494108730,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,2278500,,,,EUR,,,,,,Receive,Barclays Bank PLC,FI,,,HLV0Z19ZA,,,,,BGB 0 10/22/27,Debt,,,STP,TRUE,BE0000351602,,TRUE,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-1976320.58,2278500,2500000,Buy,FISS,Citibank Europe PLC,6001209,Banque de France,CFREURBPLCFRPPXXX,,,000007882922/S06631450,9061197,C001/100007979693,000007882922/S06631450,743882,C001/100002652906,NBBEBEBB,2278500,2278500,,2500000,2500000,,,,BM63891,NBBEBEBB216,2278500,EUR,2278500,BelgiumDebt,EUR,IE,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,2500000,DOMFI,Open,,,,AP00494108730Q1,,,,,,,,,,,,Citibank Europe PLC-,6052759,Citibank Europe PLC-,6052759,Outright,2023-03-22 13:00:01.026 +0530,EUR,91.14,,VK6,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,Principal,,by FISS,,2023-03-23 13:00:01.026 +0530
,,FIP,2885,2885,494106720,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,15695387.7,,,B5338KBQ7,EUR,,,,,,Deliver,Barclays Bank PLC,FI,,,HLV0Z19ZD,,,,,BGB 5 1/2 03/28/28,Debt,,,STP,TRUE,BE0000291972,,TRUE,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,13613832.68,15695387.7,13500000,Sell,FISS,Citibank Europe PLC,6001209,Banque de France,CFREURBPLCFRPPXXX,,,000007882922/S06631450,9061197,C001/100007979693,000007882922/S06631450,743882,C001/100002652906,NBBEBEBB,15695387.7,15165900,,13500000,13500000,,,,5423594,NBBEBEBB216,15695387.7,EUR,15695387.7,BelgiumDebt,EUR,IE,Pending,DVP,,TransactionSettlementType,Deliver,,,,,,,,,13500000,DOMFI,Open,,,AP00494106720Q1,,,,,,,,,,,,,Citibank Europe PLC-,6052759,Citibank Europe PLC-,6052759,Outright,2023-03-22 13:00:01.026 +0530,EUR,112.34,,VK6,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,Principal,,by FISS,,2023-03-23 13:00:01.026 +0530
,,FIP,BBIe Structured Rates_Bonds,BBIe Structured Rate,494107726,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,15695387.7,InternalCounterparty,Barclays Bank PLC Lo,B5338KBQ7,EUR,,,,,,Receive,BBI PLC,FI,,,HLV0Z19ZJ,,,,,BGB 5 1/2 03/28/28,Debt,,,STP,TRUE,BE0000291972,,TRUE,,TRUE,,FI-EMEA Domestic,,Unmatched,2023-03-23 13:00:01.026 +0530,EUR,-15695387.7,15695387.7,13500000,Buy,FISS,Citibank Europe PLC,6052759,Citibank Europe PLC,27368190,,,000000981129/S09377219,,C025/100002082314,000000981129/S09377219,8390237,C025/100002649540,NBBEBEBB,15695387.7,15165900,,13500000,13500000,,,,5423594,NBBEBEBB216,15695387.7,EUR,15695387.7,BelgiumDebt,EUR,IE,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,13500000,DOMFI,Open,,,,AP00494107726Q1,,,,,,,,,,,,Citibank Europe PLC-,6001209,Citibank Europe PLC-,6001209,Outright,2023-03-22 13:00:01.026 +0530,EUR,112.34,,418,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,Principal,,by FISS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494109681,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,,ExternalCounterparty,Winterflood Securiti,912810EX2,USD,,,,,,Receive,Barclays Bank PLC,,,,3MYLBC,,,,,T 6 3/4 08/15/26,Debt,,,STP,TRUE,US912810EX29,,,,TRUE,,,,Unmatched,2023-03-23 13:00:01.026 +0530,,,,5000000,Receipt,FISS,The Bank of New York,BGB,,,494106724,,,,,000000794281/S00160710,743735,C001/100002228346,,,6255468.75,,5000000,5000000,,,,2942434,,0,USD,,USDebt,USD,US,Pending,FOP,,TransactionSettlementType,Receive,,,,,,,,,5000000,MSOFED,Open,,,,,,,,,,,,,,,,Federal Reserve Bank,312690,,,Financing,2023-03-22 13:00:01.026 +0530,USD,1,,,StockOnly,Amend,StockVsFee,2023-03-23 13:00:01.026 +0530,StockLoanCloseStockOnlyMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494109682,2023-03-23 13:00:01.026 +0530,2,FI Financing,Europe/London,,,,ExternalCounterparty,Winterflood Securiti,912810EX2,USD,,,,,,Deliver,Barclays Bank PLC,,,,3MYLBM,,,,,T 6 3/4 08/15/26,Debt,,,STP,TRUE,US912810EX29,,,,TRUE,,,,Unmatched,2023-03-23 13:00:01.026 +0530,,,,2000000,Delivery,FISS,The Bank of New York,BGB,,,494106726,,,,,000000794281/S00160710,743735,C001/100002228346,,,2502187.5,,2000000,2000000,,,,2942434,,0,USD,,USDebt,USD,US,Pending,FOP,,SBRPOpenMovement,Deliver,,,,,,,,,2000000,MSOFED,Open,,,AP00494109682Q1,,,,,,,,,,,,,Federal Reserve Bank,312690,,,Financing,2023-03-22 13:00:01.026 +0530,USD,125.109375,,,StockOnly,Amend,StockVsFee,2023-03-23 13:00:01.026 +0530,StockLoanOpenStockOnlyMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494109692,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,53960257.19,ExternalCounterparty,Winterflood Securiti,912810EX2,USD,,,,,,Receive,Barclays Bank PLC,,,,3MYLBR,,,,,T 6 3/4 08/15/26,Debt,,,STP,TRUE,US912810EX29,,,,TRUE,,,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-42779691.9,53960257.19,50000000,Receipt,FISS,The Bank of New York,BGB,The Bank of New York,8900344806,494108735,,000000794281/S00160710,8452482,C001/100002228226,000000794281/S00160710,743735,C001/100002228346,,53960257.19,53875000,,50000000,50000000,,,,2942434,,0,USD,53960257.19,USDebt,USD,US,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,50000000,MSOFED,Open,,,,AP00494109692Q1,,,,,,,,,,,,Federal Reserve Bank,312690,Federal Reserve Bank,312690,Financing,2023-03-22 13:00:01.026 +0530,USD,107.75,,,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,RepoCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494109680,2023-03-23 13:00:01.026 +0530,2,Cash Business,Europe/London,,,62565113.28,ExternalCounterparty,Winterflood Securiti,912810EX2,USD,,,,,,Receive,Barclays Bank PLC,,,,3MYKOU,,,,,T 6 3/4 08/15/26,Debt,,,STP,TRUE,US912810EX29,,,,TRUE,,,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-49601621.81,62565113.28,50000000,Receipt,FISS,The Bank of New York,BGB,The Bank of New York,8900344806,494106725,,000000794281/S00160710,8452482,C001/100002228226,000000794281/S00160710,743735,C001/100002228346,,62565113.28,62554687.5,,50000000,50000000,,,,2942434,,0,USD,62565113.28,USDebt,USD,US,Pending,DVP,,TransactionSettlementType,Receive,,,,,,,,,50000000,MSOFED,Open,,,,AP00494109680Q1,,,,,,,,,,,,Federal Reserve Bank,312690,Federal Reserve Bank,312690,Financing,2023-03-22 13:00:01.026 +0530,USD,125.109375,,,NotNetted,Amend,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,RepoCloseStockAndCashMovement,,by SYS,,2023-03-23 13:00:01.026 +0530
,,FIP,,,494092217,2023-03-23 13:00:01.026 +0530,1,Cash Business,Asia/Hong_Kong,,,49000000,InternalCounterparty,Barclays Bank PLC Lo,,CNY,,,,,,Receive,BBPLC - HK Branch,FI,1,,HLX0EW083,,,,,IXE COUPON CALLABLE NOTES UE 2026  UBS,Debt,,,STP,TRUE,XS2542262972,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,HKD,-41525423.73,49000000,50000000,Buy,FISS,Clearstream (CSD),81785,Clearstream Banking,81785,,,000000981129/S05471590,8525535,C028/100003444963,000000981129/S05471590,743762,C028/100003444960,,49000000,49000000,,50000000,50000000,,,,,ZYAFGB30XXX,49000000,CNY,49000000,EurobondSettlementGroup,CNH,LU,,DVP,,TransactionSettlementType,Receive,,,,,,,,,50000000,APAC,Failed,,,,AP00494092217Q1,,,,,,,,,,,,Clearstream (CSD),34797,Clearstream (CSD),34797,Outright,2023-03-22 13:00:01.026 +0530,CNH,98,,CA8,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,Principal,,by FISS,,2023-03-23 13:00:01.026 +0530
,,FIP,,,494095396,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,940655.89,,,D2R8H4DB2,EUR,,,,,,Receive,Barclays Bank PLC,FI,1,,HLV0Z052K,,,,,BR 0 1/2 02/15/28,Debt,,,STP,TRUE,DE0001102440,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,-815904.15,940655.89,1000000,Buy,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,,,000007882922/S06892821,8525491,C001/100002032762,000007882922/S06892821,743766,C001/100002032758,,940655.89,936560,,1000000,1000000,,,,BFWJL06,ZYAFGB30XXX,940655.89,EUR,940655.89,GermanyDebt,EUR,LU,,DVP,,TransactionSettlementType,Receive,,,,,,,,,1000000,ICSDFI,Failed,,,,AP00494095396Q1,,,,,,,,,,,,Clearstream (CSD),21864,Clearstream (CSD),21864,Outright,2023-03-22 13:00:01.026 +0530,EUR,93.656,,PN3,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,Principal,,by FISS,,2023-03-23 13:00:01.026 +0530
,,FIP,,,494094349,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,940655.89,InternalCounterparty,Barclays Bank PLC Lo,D2R8H4DB2,EUR,,,,,,Deliver,BBI PLC,FI,1,,HLV0Z052J,,,,,BR 0 1/2 02/15/28,Debt,,,STP,TRUE,DE0001102440,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,EUR,940655.89,940655.89,1000000,Sell,FISS,Clearstream (CSD),21864,Clearstream Banking,21864,,,000000981129/S06802996,8525502,C025/100002081933,000000981129/S06802996,7881253,C025/100002081856,,940655.89,936560,,1000000,1000000,,,,BFWJL06,ZYAFGB30XXX,940655.89,EUR,940655.89,GermanyDebt,EUR,LU,,DVP,,TransactionSettlementType,Deliver,,,,,,,,,1000000,ICSDFI,Failed,,,AP00494094349Q1,,,,,,,,,,,,,Clearstream (CSD),34797,Clearstream (CSD),34797,Outright,2023-03-22 13:00:01.026 +0530,EUR,93.656,,TYP,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,Principal,,by FISS,,2023-03-23 13:00:01.026 +0530
,,iRepo,,,494097960,2023-03-23 13:00:01.026 +0530,1,Cash Business,Europe/London,,,90848090.92,InternalCounterparty,BCINC-BCIN,,GBP,,,,,,Deliver,Barclays Bank PLC,FI,1,,3MYHZT,,,,,AMGN 5 1/2 12/07/26,Debt,,,STP,TRUE,XS0710091140,,TRUE,,TRUE,,FI-ICSD,,Unmatched,2023-03-23 13:00:01.026 +0530,GBP,90848090.92,90848090.92,90000000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,494096812,,000001030745/S05460056,8525491,C001/100002032762,000001030745/S05460056,743766,C001/100002032758,,90848090.92,90840624.57,,90000000,90000000,,,,B3VY1Y2,ZYAFGB30XXX,0,GBP,90848090.92,USDebt,GBP,LU,,DVP,,TransactionSettlementType,Deliver,,,,,,,,,90000000,ICSDFI,Failed,,,AP00494097960Q1,,,,,,,,,,,,,Clearstream (CSD),15996,Clearstream (CSD),15996,Financing,2023-03-22 13:00:01.026 +0530,GBP,100.9340273,,,NotNetted,New,NoneNoSubTranType,2023-03-23 13:00:01.026 +0530,ReverseRepoCloseStockAndCashMovement,,by FISS,,2023-03-23 13:00:01.026 +0530
